model,elements,mean_moving_accuracy,std_moving_accuracy,source
HTM,10560,0.5237623762376238,0.058650309780672816,Cui et al. [58] processed result
HTM,10569,0.5198019801980198,0.05534821726484627,Cui et al. [58] processed result
HTM,10578,0.5158415841584159,0.052288102679251054,Cui et al. [58] processed result
HTM,10587,0.5099009900990099,0.055701319520931485,Cui et al. [58] processed result
HTM,10596,0.503960396039604,0.0588172148129867,Cui et al. [58] processed result
HTM,10605,0.498019801980198,0.06215582620086931,Cui et al. [58] processed result
HTM,10614,0.49405940594059405,0.05865030978067279,Cui et al. [58] processed result
HTM,10622,0.49108910891089097,0.06217947908161416,Cui et al. [58] processed result
HTM,10630,0.4881188118811881,0.06583227805892786,Cui et al. [58] processed result
HTM,10639,0.48415841584158414,0.06284594484181526,Cui et al. [58] processed result
HTM,10648,0.4782178217821782,0.06627749691556264,Cui et al. [58] processed result
HTM,10657,0.47227722772277225,0.0693140024680679,Cui et al. [58] processed result
HTM,10666,0.4663366336633664,0.07254798060088069,Cui et al. [58] processed result
HTM,10674,0.46336633663366344,0.07589611048212595,Cui et al. [58] processed result
HTM,10682,0.46039603960396047,0.07948589836208438,Cui et al. [58] processed result
HTM,10690,0.45346534653465354,0.07615399811100758,Cui et al. [58] processed result
HTM,10698,0.4465346534653466,0.07254798060088068,Cui et al. [58] processed result
HTM,10706,0.4435643564356436,0.07589611048212595,Cui et al. [58] processed result
HTM,10715,0.4376237623762377,0.07943038067378845,Cui et al. [58] processed result
HTM,10723,0.4346534653465347,0.08277251409317571,Cui et al. [58] processed result
HTM,10731,0.42772277227722777,0.07943038067378845,Cui et al. [58] processed result
HTM,10739,0.4247524752475248,0.0827725140931757,Cui et al. [58] processed result
HTM,10747,0.41782178217821786,0.07943038067378844,Cui et al. [58] processed result
HTM,10756,0.4138613861386139,0.07589611048212594,Cui et al. [58] processed result
HTM,10764,0.4108910891089109,0.07948589836208436,Cui et al. [58] processed result
HTM,10772,0.403960396039604,0.07615399811100756,Cui et al. [58] processed result
HTM,10780,0.397029702970297,0.07254798060088066,Cui et al. [58] processed result
HTM,10788,0.39009900990099006,0.06905186445212948,Cui et al. [58] processed result
HTM,10797,0.38415841584158417,0.07259525853395388,Cui et al. [58] processed result
HTM,10805,0.3811881188118812,0.0759542115406363,Cui et al. [58] processed result
HTM,10814,0.37722772277227723,0.07241273070584772,Cui et al. [58] processed result
HTM,10823,0.3712871287128713,0.07595421154063631,Cui et al. [58] processed result
HTM,10831,0.3683168316831683,0.07930686888911204,Cui et al. [58] processed result
HTM,10840,0.36435643564356435,0.07589611048212595,Cui et al. [58] processed result
HTM,10848,0.3613861386138614,0.07948589836208438,Cui et al. [58] processed result
HTM,10856,0.3594059405940594,0.0814111883590959,Cui et al. [58] processed result
HTM,10865,0.36336633663366336,0.08494680229228375,Cui et al. [58] processed result
HTM,10873,0.36633663366336633,0.0812846564426685,Cui et al. [58] processed result
HTM,10881,0.37326732673267327,0.08459989040607516,Cui et al. [58] processed result
HTM,10890,0.37722772277227723,0.08816329948310393,Cui et al. [58] processed result
HTM,10898,0.38415841584158417,0.09147571851446414,Cui et al. [58] processed result
HTM,10907,0.38811881188118813,0.09504950495049506,Cui et al. [58] processed result
HTM,10915,0.39504950495049507,0.09835924822606618,Cui et al. [58] processed result
HTM,10923,0.39801980198019804,0.09504950495049506,Cui et al. [58] processed result
HTM,10931,0.404950495049505,0.09835924822606618,Cui et al. [58] processed result
HTM,10940,0.4108910891089109,0.09509590451632945,Cui et al. [58] processed result
HTM,10948,0.41782178217821786,0.09879183907537761,Cui et al. [58] processed result
HTM,10956,0.42079207920792083,0.09550735437510245,Cui et al. [58] processed result
HTM,10964,0.4247524752475248,0.09532242171678577,Cui et al. [58] processed result
HTM,10973,0.42970297029702975,0.09290062658011804,Cui et al. [58] processed result
HTM,10982,0.4336633663366337,0.09638093880109273,Cui et al. [58] processed result
HTM,10991,0.4376237623762377,0.09928674167700337,Cui et al. [58] processed result
HTM,11000,0.44158415841584164,0.10234003611423799,Cui et al. [58] processed result
HTM,11008,0.4455445544554456,0.10212908481764454,Cui et al. [58] processed result
HTM,11016,0.4455445544554456,0.10260789234084446,Cui et al. [58] processed result
HTM,11024,0.44158415841584164,0.09560481350157078,Cui et al. [58] processed result
HTM,11033,0.4465346534653466,0.09197268404440703,Cui et al. [58] processed result
HTM,11042,0.45049504950495056,0.09550735437510242,Cui et al. [58] processed result
HTM,11050,0.45049504950495056,0.08825220740886876,Cui et al. [58] processed result
HTM,11058,0.4564356435643564,0.09197268404440699,Cui et al. [58] processed result
HTM,11066,0.4554455445544555,0.0857450894836078,Cui et al. [58] processed result
HTM,11075,0.46039603960396036,0.08286720597495419,Cui et al. [58] processed result
HTM,11084,0.46138613861386146,0.08297951223666125,Cui et al. [58] processed result
HTM,11092,0.46138613861386146,0.08297951223666125,Cui et al. [58] processed result
HTM,11101,0.46039603960396036,0.07634042188594549,Cui et al. [58] processed result
HTM,11109,0.46237623762376234,0.07303280636003971,Cui et al. [58] processed result
HTM,11117,0.45940594059405937,0.06525646357736271,Cui et al. [58] processed result
HTM,11125,0.4554455445544555,0.057562145955440146,Cui et al. [58] processed result
HTM,11134,0.4584158415841585,0.06071979448103749,Cui et al. [58] processed result
HTM,11142,0.4594059405940595,0.060420381395613315,Cui et al. [58] processed result
HTM,11151,0.46435643564356444,0.05712622470000658,Cui et al. [58] processed result
HTM,11160,0.4683168316831684,0.06071979448103749,Cui et al. [58] processed result
HTM,11169,0.47425742574257423,0.05712622470000658,Cui et al. [58] processed result
HTM,11178,0.4782178217821782,0.057229093135122484,Cui et al. [58] processed result
HTM,11186,0.4801980198019802,0.05445544554455447,Cui et al. [58] processed result
HTM,11195,0.48118811881188106,0.05390359441115327,Cui et al. [58] processed result
HTM,11203,0.48712871287128723,0.0576982268686474,Cui et al. [58] processed result
HTM,11211,0.4900990099009901,0.05445544554455447,Cui et al. [58] processed result
HTM,11219,0.4990099009900989,0.05444644390046541,Cui et al. [58] processed result
HTM,11227,0.5029702970297029,0.050640442980373936,Cui et al. [58] processed result
HTM,11236,0.5049504950495048,0.0485047473818451,Cui et al. [58] processed result
HTM,11245,0.5099009900990099,0.04542601879981963,Cui et al. [58] processed result
HTM,11253,0.5069306930693068,0.03855034125531048,Cui et al. [58] processed result
HTM,11262,0.5099009900990099,0.03815415617425288,Cui et al. [58] processed result
HTM,11270,0.508910891089109,0.03199107806218518,Cui et al. [58] processed result
HTM,11278,0.5138613861386139,0.029520894090842728,Cui et al. [58] processed result
HTM,11286,0.5148514851485148,0.029702970297029712,Cui et al. [58] processed result
HTM,11295,0.512871287128713,0.03564356435643566,Cui et al. [58] processed result
HTM,11303,0.514851485148515,0.03162122657954716,Cui et al. [58] processed result
HTM,11312,0.5207920792079207,0.028074152235164036,Cui et al. [58] processed result
HTM,11320,0.5178217821782178,0.021258327280776146,Cui et al. [58] processed result
HTM,11328,0.5148514851485148,0.02169198247545214,Cui et al. [58] processed result
HTM,11336,0.5178217821782178,0.026214261970047004,Cui et al. [58] processed result
HTM,11345,0.5198019801980198,0.033208930358907755,Cui et al. [58] processed result
HTM,11354,0.5188118811881187,0.026640839697175685,Cui et al. [58] processed result
HTM,11362,0.5237623762376238,0.022772277227722793,Cui et al. [58] processed result
HTM,11370,0.5207920792079207,0.017821782178217838,Cui et al. [58] processed result
HTM,11379,0.5257425742574258,0.015623498849563875,Cui et al. [58] processed result
HTM,11387,0.5267326732673269,0.014551424214553549,Cui et al. [58] processed result
HTM,11395,0.5326732673267326,0.01644876012459026,Cui et al. [58] processed result
HTM,11403,0.5396039603960396,0.018390272892085825,Cui et al. [58] processed result
HTM,11411,0.5425742574257425,0.015210189599739783,Cui et al. [58] processed result
HTM,11419,0.5445544554455445,0.022139286905938485,Cui et al. [58] processed result
HTM,11427,0.5475247524752476,0.026214261970046962,Cui et al. [58] processed result
HTM,11436,0.5534653465346535,0.022772277227722744,Cui et al. [58] processed result
HTM,11444,0.5534653465346535,0.015623498849563823,Cui et al. [58] processed result
HTM,11453,0.5584158415841584,0.011881188118811841,Cui et al. [58] processed result
HTM,11461,0.5603960396039603,0.01782178217821779,Cui et al. [58] processed result
HTM,11469,0.5564356435643564,0.0131351476845758,Cui et al. [58] processed result
HTM,11477,0.5584158415841584,0.013430356402228213,Cui et al. [58] processed result
HTM,11485,0.5623762376237623,0.018148814633488435,Cui et al. [58] processed result
HTM,11493,0.5683168316831683,0.016087204761655337,Cui et al. [58] processed result
HTM,11502,0.5712871287128711,0.00995037190209988,Cui et al. [58] processed result
HTM,11510,0.5702970297029701,0.009074407316744245,Cui et al. [58] processed result
HTM,11519,0.5693069306930694,0.014851485148514832,Cui et al. [58] processed result
HTM,11528,0.5712871287128714,0.018283351794672647,Cui et al. [58] processed result
HTM,11537,0.5732673267326731,0.01361161097511637,Cui et al. [58] processed result
HTM,11546,0.5762376237623761,0.01236633267009585,Cui et al. [58] processed result
HTM,11555,0.5752475247524752,0.01740435230816527,Cui et al. [58] processed result
HTM,11563,0.5801980198019802,0.020862680698718272,Cui et al. [58] processed result
HTM,11572,0.5782178217821783,0.020862680698718276,Cui et al. [58] processed result
HTM,11581,0.5811881188118813,0.021258327280776104,Cui et al. [58] processed result
HTM,11589,0.5831683168316832,0.024029031880220965,Cui et al. [58] processed result
HTM,11597,0.5841584158415841,0.024252373690922535,Cui et al. [58] processed result
HTM,11605,0.587128712871287,0.02079207920792081,Cui et al. [58] processed result
HTM,11613,0.59009900990099,0.024732665340191695,Cui et al. [58] processed result
HTM,11621,0.591089108910891,0.025455366598381095,Cui et al. [58] processed result
HTM,11630,0.5970297029702969,0.021714566534120128,Cui et al. [58] processed result
HTM,11638,0.6039603960396038,0.017711429524750827,Cui et al. [58] processed result
HTM,11647,0.6069306930693068,0.024673140186885392,Cui et al. [58] processed result
HTM,11656,0.6039603960396038,0.024252373690922577,Cui et al. [58] processed result
HTM,11664,0.6069306930693068,0.02079207920792081,Cui et al. [58] processed result
HTM,11673,0.6079207920792078,0.021327385374790134,Cui et al. [58] processed result
HTM,11681,0.6099009900990098,0.024732665340191695,Cui et al. [58] processed result
HTM,11689,0.6079207920792078,0.026640839697175685,Cui et al. [58] processed result
HTM,11698,0.6099009900990098,0.03137223666882153,Cui et al. [58] processed result
HTM,11707,0.6099009900990098,0.038397464217159075,Cui et al. [58] processed result
HTM,11715,0.6148514851485147,0.04069053977828621,Cui et al. [58] processed result
HTM,11724,0.6188118811881187,0.03966579331487158,Cui et al. [58] processed result
HTM,11732,0.6207920792079207,0.042018010245391965,Cui et al. [58] processed result
HTM,11740,0.6267326732673266,0.045598332434334476,Cui et al. [58] processed result
HTM,11749,0.6297029702970296,0.04874666782214326,Cui et al. [58] processed result
HTM,11758,0.6326732673267326,0.05591211050889309,Cui et al. [58] processed result
HTM,11767,0.6316831683168316,0.062274000766401515,Cui et al. [58] processed result
HTM,11775,0.6376237623762375,0.05877553298873598,Cui et al. [58] processed result
HTM,11783,0.6405940594059405,0.06199790972060703,Cui et al. [58] processed result
HTM,11792,0.6396039603960395,0.05551622086683639,Cui et al. [58] processed result
HTM,11800,0.6415841584158415,0.05937292812104932,Cui et al. [58] processed result
HTM,11809,0.6435643564356435,0.0533184634369753,Cui et al. [58] processed result
HTM,11817,0.6396039603960395,0.060582410062488545,Cui et al. [58] processed result
HTM,11825,0.6425742574257425,0.05848292841830637,Cui et al. [58] processed result
HTM,11833,0.6485148514851484,0.06187128633650691,Cui et al. [58] processed result
HTM,11842,0.6544554455445544,0.06423446171607365,Cui et al. [58] processed result
HTM,11850,0.6544554455445544,0.07063091812677946,Cui et al. [58] processed result
HTM,11858,0.6564356435643564,0.07396642651730599,Cui et al. [58] processed result
HTM,11867,0.6594059405940593,0.07798561848520881,Cui et al. [58] processed result
HTM,11876,0.6663366336633663,0.07488840830633936,Cui et al. [58] processed result
HTM,11884,0.6702970297029702,0.07140391973110018,Cui et al. [58] processed result
HTM,11893,0.6712871287128712,0.07218901439032946,Cui et al. [58] processed result
HTM,11902,0.6772277227722772,0.06833835218509862,Cui et al. [58] processed result
HTM,11911,0.6801980198019801,0.07140391973110018,Cui et al. [58] processed result
HTM,11919,0.6871287128712871,0.06833835218509862,Cui et al. [58] processed result
HTM,11928,0.691089108910891,0.06489492914128295,Cui et al. [58] processed result
HTM,11937,0.697029702970297,0.06833835218509862,Cui et al. [58] processed result
HTM,11946,0.7,0.07140391973110015,Cui et al. [58] processed result
HTM,11955,0.7039603960396039,0.06908734663136437,Cui et al. [58] processed result
HTM,11963,0.7049504950495049,0.06998256256266251,Cui et al. [58] processed result
HTM,11971,0.7108910891089109,0.06609235353773717,Cui et al. [58] processed result
HTM,11979,0.7178217821782178,0.06187128633650688,Cui et al. [58] processed result
HTM,11988,0.7207920792079208,0.06755929548210683,Cui et al. [58] processed result
HTM,11997,0.7178217821782178,0.06718826763296452,Cui et al. [58] processed result
HTM,12005,0.7148514851485148,0.06885282633946023,Cui et al. [58] processed result
HTM,12014,0.7168316831683168,0.07568916773709461,Cui et al. [58] processed result
HTM,12023,0.7158415841584158,0.07057537975127419,Cui et al. [58] processed result
HTM,12031,0.7198019801980198,0.06846017391311891,Cui et al. [58] processed result
HTM,12039,0.7267326732673267,0.06540651312837124,Cui et al. [58] processed result
HTM,12047,0.7267326732673267,0.07142451008661953,Cui et al. [58] processed result
HTM,12055,0.7287128712871287,0.07477705975643249,Cui et al. [58] processed result
HTM,12064,0.7326732673267327,0.0747508359927797,Cui et al. [58] processed result
HTM,12073,0.7326732673267327,0.07369423392446889,Cui et al. [58] processed result
HTM,12082,0.7386138613861386,0.06975807902498429,Cui et al. [58] processed result
HTM,12090,0.7425742574257426,0.06641786071781552,Cui et al. [58] processed result
HTM,12098,0.7465346534653465,0.06419629733642504,Cui et al. [58] processed result
HTM,12107,0.7504950495049505,0.06413518709188769,Cui et al. [58] processed result
HTM,12115,0.7534653465346534,0.05997254542933787,Cui et al. [58] processed result
HTM,12124,0.7603960396039603,0.056842376611514166,Cui et al. [58] processed result
HTM,12132,0.7613861386138613,0.05660907864919925,Cui et al. [58] processed result
HTM,12140,0.7574257425742573,0.06405106530548861,Cui et al. [58] processed result
HTM,12149,0.7623762376237623,0.06744311432050061,Cui et al. [58] processed result
HTM,12158,0.7633663366336633,0.0672174418712621,Cui et al. [58] processed result
HTM,12166,0.7633663366336633,0.0672174418712621,Cui et al. [58] processed result
HTM,12175,0.7693069306930692,0.06325020298488887,Cui et al. [58] processed result
HTM,12183,0.7762376237623761,0.059108164580591295,Cui et al. [58] processed result
HTM,12191,0.7772277227722771,0.058950398600412665,Cui et al. [58] processed result
HTM,12199,0.7821782178217821,0.061672916841177976,Cui et al. [58] processed result
HTM,12208,0.7861386138613861,0.05827302562202837,Cui et al. [58] processed result
